PoC AB12;
00-80-00-00-a0-00-af-5b - SALA 2.1 (AB12-P2-SALA-AL20);
01/10/2023 - 31/10/2023;
;
Timestamp;people - Número de personas detectadas (#) -  
21-10-2023 15:02:54;0
21-10-2023 15:03:54;0
21-10-2023 15:04:54;0
21-10-2023 15:05:54;0
21-10-2023 15:06:54;0
21-10-2023 15:07:54;0
21-10-2023 15:08:58;0
21-10-2023 15:09:54;0
21-10-2023 15:10:54;0
21-10-2023 15:11:54;0
21-10-2023 15:12:54;0
21-10-2023 15:13:54;0
21-10-2023 15:14:54;0
21-10-2023 15:15:54;0
21-10-2023 15:16:54;0
21-10-2023 15:17:54;0
21-10-2023 15:18:54;0
21-10-2023 15:19:54;0
21-10-2023 15:20:54;0
21-10-2023 15:21:54;0
21-10-2023 15:22:54;0
21-10-2023 15:23:54;0
21-10-2023 15:24:54;0
21-10-2023 15:25:54;0
21-10-2023 15:26:54;0
21-10-2023 15:27:54;0
21-10-2023 15:28:54;0
21-10-2023 15:29:54;0
21-10-2023 15:30:54;0
21-10-2023 15:31:54;0
21-10-2023 15:32:54;0
21-10-2023 15:33:54;0
21-10-2023 15:34:54;0
21-10-2023 15:35:54;0
21-10-2023 15:36:54;0
21-10-2023 15:37:54;0
21-10-2023 15:38:54;0
21-10-2023 15:39:54;0
21-10-2023 15:40:54;0
21-10-2023 15:41:54;0
21-10-2023 15:42:54;0
21-10-2023 15:43:54;0
21-10-2023 15:44:54;0
21-10-2023 15:45:54;0
21-10-2023 15:46:54;0
21-10-2023 15:47:58;0
21-10-2023 15:48:54;0
21-10-2023 15:49:54;0
21-10-2023 15:50:54;0
21-10-2023 15:51:54;0
21-10-2023 15:52:54;0
21-10-2023 15:53:54;0
21-10-2023 15:54:54;0
21-10-2023 15:55:54;0
21-10-2023 15:56:54;0
21-10-2023 15:57:54;0
21-10-2023 15:58:54;0
21-10-2023 15:59:54;0
21-10-2023 16:00:54;0
21-10-2023 16:01:54;0
21-10-2023 16:02:54;0
21-10-2023 16:03:55;0
21-10-2023 16:04:54;0
21-10-2023 16:05:54;0
21-10-2023 16:06:54;0
21-10-2023 16:07:54;0
21-10-2023 16:08:54;0
21-10-2023 16:09:54;0
21-10-2023 16:10:54;0
21-10-2023 16:11:54;0
21-10-2023 16:12:54;0
21-10-2023 16:13:54;0
21-10-2023 16:14:54;0
21-10-2023 16:15:54;0
21-10-2023 16:16:54;0
21-10-2023 16:17:54;0
21-10-2023 16:18:54;0
21-10-2023 16:19:54;0
21-10-2023 16:20:54;0
21-10-2023 16:21:54;0
21-10-2023 16:22:54;0
21-10-2023 16:23:54;0
21-10-2023 16:24:55;0
21-10-2023 16:25:54;0
21-10-2023 16:26:54;0
21-10-2023 16:27:54;0
21-10-2023 16:28:54;0
21-10-2023 16:29:54;0
21-10-2023 16:30:55;0
21-10-2023 16:31:54;0
21-10-2023 16:32:54;0
21-10-2023 16:33:54;0
21-10-2023 16:34:54;0
21-10-2023 16:35:54;0
21-10-2023 16:36:54;0
21-10-2023 16:37:54;0
21-10-2023 16:38:54;0
21-10-2023 16:39:55;0
21-10-2023 16:40:55;0
21-10-2023 16:41:55;0
21-10-2023 16:42:55;0
21-10-2023 16:43:55;0
21-10-2023 16:44:55;0
21-10-2023 16:45:58;0
21-10-2023 16:46:55;0
21-10-2023 16:47:55;0
21-10-2023 16:48:55;0
21-10-2023 16:49:55;0
21-10-2023 16:50:55;0
21-10-2023 16:51:55;0
21-10-2023 16:52:55;0
21-10-2023 16:53:55;0
21-10-2023 16:54:55;0
21-10-2023 16:55:55;0
21-10-2023 16:56:55;0
21-10-2023 16:57:55;0
21-10-2023 16:58:55;0
21-10-2023 16:59:55;0
21-10-2023 17:01:00;0
21-10-2023 17:01:55;0
21-10-2023 17:02:59;0
21-10-2023 17:03:55;0
21-10-2023 17:04:55;0
21-10-2023 17:05:55;0
21-10-2023 17:06:55;0
21-10-2023 17:07:55;0
21-10-2023 17:08:55;0
21-10-2023 17:09:55;0
21-10-2023 17:10:55;0
21-10-2023 17:11:55;0
21-10-2023 17:12:55;0
21-10-2023 17:13:55;0
21-10-2023 17:14:55;0
21-10-2023 17:15:55;0
21-10-2023 17:16:55;0
21-10-2023 17:17:55;0
21-10-2023 17:18:55;0
21-10-2023 17:19:55;0
21-10-2023 17:20:55;0
21-10-2023 17:21:55;0
21-10-2023 17:22:55;0
21-10-2023 17:23:55;0
21-10-2023 17:24:55;0
21-10-2023 17:25:55;0
21-10-2023 17:26:55;0
21-10-2023 17:27:55;0
21-10-2023 17:28:55;0
21-10-2023 17:29:55;0
21-10-2023 17:30:55;0
21-10-2023 17:31:55;0
21-10-2023 17:32:55;0
21-10-2023 17:33:55;0
21-10-2023 17:34:55;0
21-10-2023 17:35:55;0
21-10-2023 17:36:55;0
21-10-2023 17:37:55;0
21-10-2023 17:38:55;0
21-10-2023 17:39:55;0
21-10-2023 17:40:55;0
21-10-2023 17:41:55;0
21-10-2023 17:42:55;0
21-10-2023 17:43:59;0
21-10-2023 17:44:55;0
21-10-2023 17:45:55;0
21-10-2023 17:46:55;0
21-10-2023 17:47:55;0
21-10-2023 17:48:55;0
21-10-2023 17:49:55;0
21-10-2023 17:50:55;0
21-10-2023 17:51:55;0
21-10-2023 17:52:56;0
21-10-2023 17:53:56;0
21-10-2023 17:54:56;0
21-10-2023 17:55:56;0
21-10-2023 17:56:56;0
21-10-2023 17:57:56;0
21-10-2023 17:58:56;0
21-10-2023 17:59:56;0
21-10-2023 18:00:56;0
21-10-2023 18:01:56;0
21-10-2023 18:02:56;0
21-10-2023 18:03:56;0
21-10-2023 18:04:56;0
21-10-2023 18:06:00;0
21-10-2023 18:06:56;0
21-10-2023 18:07:56;0
21-10-2023 18:08:56;0
21-10-2023 18:09:56;0
21-10-2023 18:10:56;0
21-10-2023 18:11:56;0
21-10-2023 18:12:56;0
21-10-2023 18:13:56;0
21-10-2023 18:14:56;0
21-10-2023 18:15:56;0
21-10-2023 18:16:56;0
21-10-2023 18:17:56;0
21-10-2023 18:18:56;0
21-10-2023 18:19:56;0
21-10-2023 18:20:56;0
21-10-2023 18:21:56;0
21-10-2023 18:22:56;0
21-10-2023 18:23:56;0
21-10-2023 18:24:56;0
21-10-2023 18:25:56;0
21-10-2023 18:26:56;0
21-10-2023 18:27:56;0
21-10-2023 18:28:56;0
21-10-2023 18:29:56;0
21-10-2023 18:30:56;0
21-10-2023 18:31:56;0
21-10-2023 18:32:56;0
21-10-2023 18:33:56;0
21-10-2023 18:34:56;0
21-10-2023 18:35:56;0
21-10-2023 18:36:56;0
21-10-2023 18:37:56;0
21-10-2023 18:38:56;0
21-10-2023 18:39:56;0
21-10-2023 18:40:56;0
21-10-2023 18:41:56;0
21-10-2023 18:42:56;0
21-10-2023 18:43:56;0
21-10-2023 18:44:56;0
21-10-2023 18:45:56;0
21-10-2023 18:46:56;0
21-10-2023 18:47:56;0
21-10-2023 18:48:56;0
21-10-2023 18:49:56;0
21-10-2023 18:50:56;0
21-10-2023 18:51:56;0
21-10-2023 18:52:56;0
21-10-2023 18:53:56;0
21-10-2023 18:54:56;0
21-10-2023 18:55:56;0
21-10-2023 18:56:56;0
21-10-2023 18:57:57;0
21-10-2023 18:58:56;0
21-10-2023 18:59:56;0
21-10-2023 19:00:56;0
21-10-2023 19:01:56;0
21-10-2023 19:02:56;0
21-10-2023 19:03:56;0
21-10-2023 19:04:56;0
21-10-2023 19:05:56;0
21-10-2023 19:06:56;0
21-10-2023 19:07:56;0
21-10-2023 19:08:56;0
21-10-2023 19:10:00;0
21-10-2023 19:10:56;0
21-10-2023 19:11:56;0
21-10-2023 19:12:56;0
21-10-2023 19:13:56;0
21-10-2023 19:14:56;0
21-10-2023 19:15:56;0
21-10-2023 19:16:56;0
21-10-2023 19:17:56;0
21-10-2023 19:18:56;0
21-10-2023 19:19:56;0
21-10-2023 19:20:56;0
21-10-2023 19:21:56;0
21-10-2023 19:22:56;0
21-10-2023 19:23:56;0
21-10-2023 19:24:56;0
21-10-2023 19:25:56;0
21-10-2023 19:26:56;0
21-10-2023 19:27:56;0
21-10-2023 19:28:56;0
21-10-2023 19:29:56;0
21-10-2023 19:30:56;0
21-10-2023 19:31:56;0
21-10-2023 19:32:56;0
21-10-2023 19:33:56;0
21-10-2023 19:34:56;0
21-10-2023 19:35:56;0
21-10-2023 19:36:56;0
21-10-2023 19:37:56;0
21-10-2023 19:38:56;0
21-10-2023 19:39:56;0
21-10-2023 19:40:56;0
21-10-2023 19:41:56;0
21-10-2023 19:42:56;0
21-10-2023 19:43:56;0
21-10-2023 19:44:56;0
21-10-2023 19:45:56;0
21-10-2023 19:46:56;0
21-10-2023 19:47:56;0
21-10-2023 19:48:56;0
21-10-2023 19:49:56;0
21-10-2023 19:50:56;0
21-10-2023 19:51:56;0
21-10-2023 19:52:56;0
21-10-2023 19:53:56;0
21-10-2023 19:54:56;0
21-10-2023 19:55:56;0
21-10-2023 19:56:56;0
21-10-2023 19:57:56;0
21-10-2023 19:58:56;0
21-10-2023 19:59:56;0
21-10-2023 20:00:56;0
21-10-2023 20:01:56;0
21-10-2023 20:02:56;0
21-10-2023 20:03:56;0
21-10-2023 20:04:56;0
21-10-2023 20:05:56;0
21-10-2023 20:06:56;0
21-10-2023 20:07:56;0
21-10-2023 20:08:56;0
21-10-2023 20:09:56;0
21-10-2023 20:10:56;0
21-10-2023 20:11:56;0
21-10-2023 20:12:56;0
21-10-2023 20:13:56;0
21-10-2023 20:14:56;0
21-10-2023 20:15:56;0
21-10-2023 20:16:56;0
21-10-2023 20:17:56;0
21-10-2023 20:18:56;0
21-10-2023 20:19:56;0
21-10-2023 20:20:56;0
21-10-2023 20:21:56;0
21-10-2023 20:22:56;0
21-10-2023 20:24:56;0
21-10-2023 20:25:56;0
21-10-2023 20:26:56;0
21-10-2023 20:27:56;0
21-10-2023 20:28:56;0
21-10-2023 20:29:56;0
21-10-2023 20:30:56;0
21-10-2023 20:31:56;0
21-10-2023 20:32:56;0
21-10-2023 20:33:56;0
21-10-2023 20:34:57;0
21-10-2023 20:35:56;0
21-10-2023 20:36:56;0
21-10-2023 20:37:56;0
21-10-2023 20:38:56;0
21-10-2023 20:39:56;0
21-10-2023 20:40:56;0
21-10-2023 20:41:56;0
21-10-2023 20:42:56;0
21-10-2023 20:43:56;0
21-10-2023 20:44:56;0
21-10-2023 20:45:56;0
21-10-2023 20:46:56;0
21-10-2023 20:47:56;0
21-10-2023 20:48:56;0
21-10-2023 20:49:56;0
21-10-2023 20:50:56;0
21-10-2023 20:51:56;0
21-10-2023 20:52:57;0
21-10-2023 20:53:56;0
21-10-2023 20:54:56;0
21-10-2023 20:55:56;0
21-10-2023 20:56:56;0
21-10-2023 20:57:56;0
21-10-2023 20:58:56;0
21-10-2023 20:59:56;0
21-10-2023 21:00:56;0
21-10-2023 21:01:56;0
21-10-2023 21:02:56;0
21-10-2023 21:03:56;0
21-10-2023 21:04:57;0
21-10-2023 21:05:56;0
21-10-2023 21:06:57;0
21-10-2023 21:07:56;0
21-10-2023 21:08:56;0
21-10-2023 21:09:57;0
21-10-2023 21:10:57;0
21-10-2023 21:11:57;0
21-10-2023 21:12:57;0
21-10-2023 21:13:56;0
21-10-2023 21:14:57;0
21-10-2023 21:15:57;0
21-10-2023 21:16:56;0
21-10-2023 21:17:56;0
21-10-2023 21:18:57;0
21-10-2023 21:19:56;0
21-10-2023 21:20:56;0
21-10-2023 21:21:56;0
21-10-2023 21:22:57;0
21-10-2023 21:23:56;0
21-10-2023 21:24:57;0
21-10-2023 21:25:56;0
21-10-2023 21:26:57;0
21-10-2023 21:27:56;0
21-10-2023 21:28:57;0
21-10-2023 21:29:57;0
21-10-2023 21:30:57;0
21-10-2023 21:31:57;0
21-10-2023 21:32:57;0
21-10-2023 21:33:57;0
21-10-2023 21:34:57;0
21-10-2023 21:35:57;0
21-10-2023 21:36:57;0
21-10-2023 21:37:57;0
21-10-2023 21:38:57;0
21-10-2023 21:39:57;0
21-10-2023 21:40:57;0
21-10-2023 21:41:57;0
21-10-2023 21:42:57;0
21-10-2023 21:43:57;0
21-10-2023 21:44:57;0
21-10-2023 21:45:57;0
21-10-2023 21:46:57;0
21-10-2023 21:47:57;0
21-10-2023 21:48:57;0
21-10-2023 21:49:57;0
21-10-2023 21:50:57;0
21-10-2023 21:51:58;0
21-10-2023 21:52:58;0
21-10-2023 21:53:58;0
21-10-2023 21:54:58;0
21-10-2023 21:55:58;0
21-10-2023 21:56:58;0
21-10-2023 21:57:58;0
21-10-2023 21:58:58;0
21-10-2023 21:59:58;0
21-10-2023 22:00:58;0
21-10-2023 22:01:58;0
21-10-2023 22:02:58;0
21-10-2023 22:03:58;0
21-10-2023 22:04:58;0
21-10-2023 22:05:58;0
21-10-2023 22:06:58;0
21-10-2023 22:07:58;0
21-10-2023 22:08:58;0
21-10-2023 22:09:58;0
21-10-2023 22:10:58;0
21-10-2023 22:11:58;0
21-10-2023 22:12:58;0
21-10-2023 22:13:58;0
21-10-2023 22:14:58;0
21-10-2023 22:15:58;0
21-10-2023 22:16:58;0
21-10-2023 22:17:58;0
21-10-2023 22:18:58;0
21-10-2023 22:19:58;0
21-10-2023 22:20:58;0
21-10-2023 22:21:58;0
21-10-2023 22:22:58;0
21-10-2023 22:23:58;0
21-10-2023 22:24:58;0
21-10-2023 22:25:58;0
21-10-2023 22:26:58;0
21-10-2023 22:27:58;0
21-10-2023 22:28:58;0
21-10-2023 22:29:58;0
21-10-2023 22:30:58;0
21-10-2023 22:31:58;0
21-10-2023 22:32:58;0
21-10-2023 22:33:58;0
21-10-2023 22:34:58;0
21-10-2023 22:35:58;0
21-10-2023 22:36:58;0
21-10-2023 22:37:58;0
21-10-2023 22:38:58;0
21-10-2023 22:39:58;0
21-10-2023 22:40:58;0
21-10-2023 22:41:58;0
21-10-2023 22:42:58;0
21-10-2023 22:43:58;0
21-10-2023 22:44:58;0
21-10-2023 22:45:58;0
21-10-2023 22:46:58;0
21-10-2023 22:47:58;0
21-10-2023 22:48:58;0
21-10-2023 22:49:58;0
21-10-2023 22:50:58;0
21-10-2023 22:51:58;0
21-10-2023 22:52:58;0
21-10-2023 22:53:58;0
21-10-2023 22:54:58;0
21-10-2023 22:55:58;0
21-10-2023 22:56:58;0
21-10-2023 22:57:58;0
21-10-2023 22:58:58;0
21-10-2023 22:59:58;0
21-10-2023 23:00:58;0
21-10-2023 23:01:58;0
21-10-2023 23:02:58;0
21-10-2023 23:03:58;0
21-10-2023 23:04:58;0
21-10-2023 23:05:58;0
21-10-2023 23:06:58;0
21-10-2023 23:07:58;0
21-10-2023 23:08:58;0
21-10-2023 23:09:58;0
21-10-2023 23:10:58;0
21-10-2023 23:11:58;0
21-10-2023 23:12:58;0
21-10-2023 23:13:58;0
21-10-2023 23:14:58;0
21-10-2023 23:15:58;0
21-10-2023 23:16:59;0
21-10-2023 23:17:58;0
21-10-2023 23:18:58;0
21-10-2023 23:19:58;0
21-10-2023 23:20:58;0
21-10-2023 23:21:58;0
21-10-2023 23:22:58;0
21-10-2023 23:23:58;0
21-10-2023 23:24:58;0
21-10-2023 23:25:58;0
21-10-2023 23:26:58;0
21-10-2023 23:27:58;0
21-10-2023 23:28:58;0
21-10-2023 23:29:58;0
21-10-2023 23:30:58;0
21-10-2023 23:31:58;0
21-10-2023 23:32:58;0
21-10-2023 23:33:58;0
21-10-2023 23:34:58;0
21-10-2023 23:35:58;0
21-10-2023 23:36:58;0
21-10-2023 23:37:58;0
21-10-2023 23:38:58;0
21-10-2023 23:39:58;0
21-10-2023 23:40:58;0
21-10-2023 23:41:58;0
21-10-2023 23:42:58;0
21-10-2023 23:43:58;0
21-10-2023 23:44:58;0
21-10-2023 23:45:58;0
21-10-2023 23:46:58;0
21-10-2023 23:47:58;0
21-10-2023 23:48:58;0
21-10-2023 23:49:58;0
21-10-2023 23:50:58;0
21-10-2023 23:51:58;0
21-10-2023 23:52:58;0
21-10-2023 23:53:58;0
21-10-2023 23:54:58;0
21-10-2023 23:55:58;0
21-10-2023 23:56:58;0
21-10-2023 23:57:58;0
21-10-2023 23:58:58;0
21-10-2023 23:59:58;0
22-10-2023 00:00:58;0
22-10-2023 00:01:58;0
22-10-2023 00:02:58;0
22-10-2023 00:03:58;0
22-10-2023 00:04:58;0
22-10-2023 00:05:58;0
22-10-2023 00:06:58;0
22-10-2023 00:07:58;0
22-10-2023 00:08:58;0
22-10-2023 00:09:58;0
22-10-2023 00:10:58;0
22-10-2023 00:11:58;0
22-10-2023 00:12:58;0
22-10-2023 00:13:58;0
22-10-2023 00:14:58;0
22-10-2023 00:15:58;0
22-10-2023 00:16:58;0
22-10-2023 00:17:58;0
22-10-2023 00:18:58;0
22-10-2023 00:19:58;0
22-10-2023 00:20:58;0
22-10-2023 00:21:59;0
22-10-2023 00:22:58;0
22-10-2023 00:23:58;0
22-10-2023 00:24:58;0
22-10-2023 00:25:58;0
22-10-2023 00:26:58;0
22-10-2023 00:27:58;0
22-10-2023 00:29:02;0
22-10-2023 00:29:58;0
22-10-2023 00:30:58;0
22-10-2023 00:31:58;0
22-10-2023 00:32:58;0
22-10-2023 00:33:58;0
22-10-2023 00:35:03;0
22-10-2023 00:35:58;0
22-10-2023 00:36:58;0
22-10-2023 00:37:58;0
22-10-2023 00:38:58;0
22-10-2023 00:39:58;0
22-10-2023 00:40:58;0
22-10-2023 00:41:58;0
22-10-2023 00:42:58;0
22-10-2023 00:43:58;0
22-10-2023 00:44:58;0
22-10-2023 00:45:58;0
22-10-2023 00:46:58;0
22-10-2023 00:47:58;0
22-10-2023 00:48:58;0
22-10-2023 00:49:58;0
22-10-2023 00:50:58;0
22-10-2023 00:51:58;0
22-10-2023 00:52:58;0
22-10-2023 00:53:58;0
22-10-2023 00:54:58;0
22-10-2023 00:55:58;0
22-10-2023 00:56:58;0
22-10-2023 00:57:58;0
22-10-2023 00:58:58;0
22-10-2023 00:59:58;0
22-10-2023 01:00:58;0
22-10-2023 01:01:58;0
22-10-2023 01:02:58;0
22-10-2023 01:03:58;0
22-10-2023 01:04:58;0
22-10-2023 01:05:58;0
22-10-2023 01:06:58;0
22-10-2023 01:07:58;0
22-10-2023 01:08:58;0
22-10-2023 01:09:58;0
22-10-2023 01:10:58;0
22-10-2023 01:11:58;0
22-10-2023 01:12:58;0
22-10-2023 01:13:58;0
22-10-2023 01:14:58;0
22-10-2023 01:15:58;0
22-10-2023 01:16:58;0
22-10-2023 01:17:58;0
22-10-2023 01:18:58;0
22-10-2023 01:19:58;0
22-10-2023 01:20:58;0
22-10-2023 01:21:58;0
22-10-2023 01:22:58;0
22-10-2023 01:23:58;0
22-10-2023 01:24:58;0
22-10-2023 01:25:58;0
22-10-2023 01:26:58;0
22-10-2023 01:27:58;0
22-10-2023 01:28:58;0
22-10-2023 01:29:58;0
22-10-2023 01:31:58;0
22-10-2023 01:32:58;0
22-10-2023 01:34:02;0
22-10-2023 01:34:58;0
22-10-2023 01:35:58;0
22-10-2023 01:36:58;0
22-10-2023 01:37:58;0
22-10-2023 01:38:58;0
22-10-2023 01:39:58;0
22-10-2023 01:40:58;0
22-10-2023 01:41:58;0
22-10-2023 01:42:58;0
22-10-2023 01:43:58;0
22-10-2023 01:44:58;0
22-10-2023 01:45:58;0
22-10-2023 01:46:58;0
22-10-2023 01:47:58;0
22-10-2023 01:48:58;0
22-10-2023 01:49:58;0
22-10-2023 01:50:59;0
22-10-2023 01:51:58;0
22-10-2023 01:52:58;0
22-10-2023 01:53:59;0
22-10-2023 01:54:58;0
22-10-2023 01:55:58;0
22-10-2023 01:56:58;0
22-10-2023 01:57:59;0
22-10-2023 01:58:59;0
22-10-2023 01:59:59;0
22-10-2023 02:00:59;0
22-10-2023 02:02:00;0
22-10-2023 02:03:00;0
22-10-2023 02:04:00;0
22-10-2023 02:04:59;0
22-10-2023 02:06:00;0
22-10-2023 02:07:00;0
22-10-2023 02:08:00;0
22-10-2023 02:08:59;0
22-10-2023 02:09:59;0
22-10-2023 02:11:04;0
22-10-2023 02:12:00;0
22-10-2023 02:12:59;0
22-10-2023 02:14:00;0
22-10-2023 02:15:00;0
22-10-2023 02:16:00;0
22-10-2023 02:16:59;0
22-10-2023 02:18:00;0
22-10-2023 02:19:00;0
22-10-2023 02:20:00;0
22-10-2023 02:21:00;0
22-10-2023 02:22:00;0
22-10-2023 02:23:00;0
22-10-2023 02:25:00;0
22-10-2023 02:26:00;0
22-10-2023 02:27:00;0
22-10-2023 02:28:00;0
22-10-2023 02:29:00;0
22-10-2023 02:30:00;0
22-10-2023 02:31:00;0
22-10-2023 02:32:00;0
22-10-2023 02:33:00;0
22-10-2023 02:34:00;0
22-10-2023 02:35:00;0
22-10-2023 02:36:00;0
22-10-2023 02:37:00;0
22-10-2023 02:38:00;0
22-10-2023 02:39:00;0
22-10-2023 02:40:00;0
22-10-2023 02:41:00;0
22-10-2023 02:42:00;0
22-10-2023 02:43:00;0
22-10-2023 02:44:00;0
22-10-2023 02:45:00;0
22-10-2023 02:46:04;0
22-10-2023 02:47:00;0
22-10-2023 02:48:00;0
22-10-2023 02:49:00;0
22-10-2023 02:50:00;0
22-10-2023 02:51:00;0
22-10-2023 02:52:00;0
22-10-2023 02:53:00;0
22-10-2023 02:54:00;0
22-10-2023 02:55:00;0
22-10-2023 02:56:00;0
22-10-2023 02:57:00;0
22-10-2023 02:58:00;0
22-10-2023 02:59:00;0
22-10-2023 03:00:00;0
22-10-2023 03:01:00;0
22-10-2023 03:02:00;0
22-10-2023 03:03:00;0
22-10-2023 03:04:00;0
22-10-2023 03:05:00;0
22-10-2023 03:06:00;0
22-10-2023 03:07:00;0
22-10-2023 03:08:00;0
22-10-2023 03:09:00;0
22-10-2023 03:10:00;0
22-10-2023 03:11:04;0
22-10-2023 03:12:00;0
22-10-2023 03:13:00;0
22-10-2023 03:14:00;0
22-10-2023 03:15:00;0
22-10-2023 03:16:00;0
22-10-2023 03:17:00;0
22-10-2023 03:18:00;0
22-10-2023 03:19:00;0
22-10-2023 03:20:00;0
22-10-2023 03:21:00;0
22-10-2023 03:22:00;0
22-10-2023 03:23:00;0
22-10-2023 03:24:00;0
22-10-2023 03:25:00;0
22-10-2023 03:26:00;0
22-10-2023 03:27:00;0
22-10-2023 03:28:00;0
22-10-2023 03:29:00;0
22-10-2023 03:30:00;0
22-10-2023 03:31:00;0
22-10-2023 03:32:00;0
22-10-2023 03:33:00;0
22-10-2023 03:34:00;0
22-10-2023 03:35:00;0
22-10-2023 03:36:00;0
22-10-2023 03:37:00;0
22-10-2023 03:38:00;0
22-10-2023 03:39:00;0
22-10-2023 03:40:00;0
22-10-2023 03:41:00;0
22-10-2023 03:42:00;0
22-10-2023 03:43:00;0
22-10-2023 03:44:01;0
22-10-2023 03:45:00;0
22-10-2023 03:46:00;0
22-10-2023 03:47:00;0
22-10-2023 03:48:00;0
22-10-2023 03:49:00;0
22-10-2023 03:50:00;0
22-10-2023 03:51:00;0
22-10-2023 03:52:00;0
22-10-2023 03:53:00;0
22-10-2023 03:54:00;0
22-10-2023 03:55:00;0
22-10-2023 03:56:00;0
22-10-2023 03:57:00;0
22-10-2023 03:58:00;0
22-10-2023 03:59:00;0
22-10-2023 04:00:00;0
22-10-2023 04:01:00;0
22-10-2023 04:02:00;0
22-10-2023 04:03:00;0
22-10-2023 04:04:00;0
22-10-2023 04:05:00;0
22-10-2023 04:06:00;0
22-10-2023 04:07:00;0
22-10-2023 04:08:00;0
22-10-2023 04:09:00;0
22-10-2023 04:10:00;0
22-10-2023 04:11:00;0
22-10-2023 04:12:00;0
22-10-2023 04:13:00;0
22-10-2023 04:14:00;0
22-10-2023 04:15:00;0
22-10-2023 04:16:00;0
22-10-2023 04:17:00;0
22-10-2023 04:18:00;0
22-10-2023 04:19:00;0
22-10-2023 04:20:00;0
22-10-2023 04:21:00;0
22-10-2023 04:22:00;0
22-10-2023 04:23:00;0
22-10-2023 04:24:00;0
22-10-2023 04:25:00;0
22-10-2023 04:26:00;0
22-10-2023 04:27:00;0
22-10-2023 04:28:00;0
22-10-2023 04:29:00;0
22-10-2023 04:30:00;0
22-10-2023 04:31:00;0
22-10-2023 04:32:00;0
22-10-2023 04:33:00;0
22-10-2023 04:34:00;0
22-10-2023 04:35:00;0
22-10-2023 04:36:00;0
22-10-2023 04:37:00;0
22-10-2023 04:38:00;0
22-10-2023 04:39:00;0
22-10-2023 04:40:00;0
22-10-2023 04:41:00;0
22-10-2023 04:42:00;0
22-10-2023 04:43:00;0
22-10-2023 04:44:00;0
22-10-2023 04:45:00;0
22-10-2023 04:46:00;0
22-10-2023 04:47:00;0
22-10-2023 04:48:00;0
22-10-2023 04:49:00;0
22-10-2023 04:50:00;0
22-10-2023 04:51:00;0
22-10-2023 04:52:00;0
22-10-2023 04:53:00;0
22-10-2023 04:54:00;0
22-10-2023 04:55:00;0
22-10-2023 04:56:00;0
22-10-2023 04:57:00;0
22-10-2023 04:58:00;0
22-10-2023 04:59:00;0
22-10-2023 05:00:00;0
22-10-2023 05:01:00;0
22-10-2023 05:02:00;0
22-10-2023 05:03:00;0
22-10-2023 05:04:00;0
22-10-2023 05:05:00;0
22-10-2023 05:06:00;0
22-10-2023 05:07:00;0
22-10-2023 05:08:00;0
22-10-2023 05:09:00;0
22-10-2023 05:10:00;0
22-10-2023 05:11:00;0
22-10-2023 05:12:00;0
22-10-2023 05:13:00;0
22-10-2023 05:14:00;0
22-10-2023 05:15:00;0
22-10-2023 05:16:00;0
22-10-2023 05:17:00;0
22-10-2023 05:18:00;0
22-10-2023 05:19:00;0
22-10-2023 05:20:03;0
22-10-2023 05:21:00;0
22-10-2023 05:22:00;0
22-10-2023 05:23:00;0
22-10-2023 05:24:00;0
22-10-2023 05:25:00;0
22-10-2023 05:26:00;0
22-10-2023 05:27:00;0
22-10-2023 05:28:00;0
22-10-2023 05:29:00;0
22-10-2023 05:30:00;0
22-10-2023 05:31:01;0
22-10-2023 05:32:00;0
22-10-2023 05:33:00;0
22-10-2023 05:34:00;0
22-10-2023 05:35:00;0
22-10-2023 05:36:00;0
22-10-2023 05:37:00;0
22-10-2023 05:38:05;0
22-10-2023 05:39:00;0
22-10-2023 05:40:00;0
22-10-2023 05:41:00;0
22-10-2023 05:42:00;0
22-10-2023 05:43:00;0
22-10-2023 05:44:00;0
22-10-2023 05:45:00;0
22-10-2023 05:46:00;0
22-10-2023 05:46:58;0
22-10-2023 05:48:00;0
22-10-2023 05:49:00;0
22-10-2023 05:50:00;0
22-10-2023 05:51:00;0
22-10-2023 05:52:00;0
22-10-2023 05:53:00;0
22-10-2023 05:54:00;0
22-10-2023 05:55:00;0
22-10-2023 05:56:00;0
22-10-2023 05:57:00;0
22-10-2023 05:58:00;0
22-10-2023 05:59:00;0
22-10-2023 06:00:00;0
22-10-2023 06:01:00;0
22-10-2023 06:02:00;0
22-10-2023 06:03:01;0
22-10-2023 06:04:01;0
22-10-2023 06:05:01;0
22-10-2023 06:06:01;0
22-10-2023 06:07:01;0
22-10-2023 06:08:01;0
22-10-2023 06:09:01;0
22-10-2023 06:10:01;0
22-10-2023 06:11:01;0
22-10-2023 06:12:01;0
22-10-2023 06:13:01;0
22-10-2023 06:14:01;0
22-10-2023 06:15:01;0
22-10-2023 06:16:01;0
22-10-2023 06:17:01;0
22-10-2023 06:18:01;0
22-10-2023 06:19:01;0
22-10-2023 06:20:01;0
22-10-2023 06:21:01;0
22-10-2023 06:22:01;0
22-10-2023 06:23:01;0
22-10-2023 06:24:01;0
22-10-2023 06:25:01;0
22-10-2023 06:26:01;0
22-10-2023 06:27:01;0
22-10-2023 06:28:02;0
22-10-2023 06:29:01;0
22-10-2023 06:30:01;0
22-10-2023 06:31:01;0
22-10-2023 06:32:01;0
